CustomerID,Recency,Frequency,Monetary,R,F,M,RFM_Score,Segment
101885,163,1,330.8607622,3,1,4,314,Big Spenders
101886,362,1,274.9769212,1,1,4,114,Big Spenders
101887,275,1,116.1783421,2,1,2,212,At Risk
101891,238,1,58.72721225,2,1,1,211,At Risk
101893,84,1,254.7915987,4,1,4,414,Recent Customers
101894,293,1,354.0895309,1,1,5,115,Big Spenders
101913,7,1,231.6300207,5,1,4,514,Recent Customers
101915,23,2,659.3448678,5,5,5,555,Champions
101947,53,1,109.5450563,5,1,2,512,Recent Customers
101951,74,2,427.14479026,4,5,5,455,Champions
101956,238,1,189.0066091,2,1,3,213,Others
101961,117,1,258.0522649,4,1,4,414,Recent Customers
101967,186,1,74.04036322,3,1,1,311,Others
101979,174,1,347.6964808,3,1,5,315,Big Spenders
101984,239,1,89.84248445,2,1,2,212,At Risk
101988,229,1,80.98926997,2,1,2,212,At Risk
102001,120,1,57.95679668,4,1,1,411,Recent Customers
102011,210,1,274.1144778,3,1,4,314,Big Spenders
102028,80,1,336.8922724,4,1,4,414,Recent Customers
102034,84,1,207.1969974,4,1,3,413,Recent Customers
102040,68,1,172.4536753,5,1,3,513,Recent Customers
102055,134,1,156.0515078,4,1,3,413,Recent Customers
102062,59,1,29.69081739,5,1,1,511,Recent Customers
102070,343,1,81.07940092,1,1,2,112,At Risk
102072,93,2,793.2315816,4,5,5,455,Champions
102089,67,1,111.8643686,5,1,2,512,Recent Customers
102097,187,1,228.1706324,3,1,4,314,Big Spenders
102102,186,1,214.2309443,3,1,3,313,Others
102105,132,1,21.88397552,4,1,1,411,Recent Customers
102109,106,1,250.3801536,4,1,4,414,Recent Customers
102132,288,1,44.17755108,2,1,1,211,At Risk
102137,27,1,59.66481292,5,1,1,511,Recent Customers
102139,165,1,254.5145305,3,1,4,314,Big Spenders
102146,116,1,114.425414,4,1,2,412,Recent Customers
102148,33,1,25.87673059,5,1,1,511,Recent Customers
102162,83,1,64.35966491,4,1,1,411,Recent Customers
102168,81,1,452.4152862,4,1,5,415,Recent Customers
102200,229,1,118.5727195,2,1,2,212,At Risk
102209,1,1,16.06907325,5,1,1,511,Recent Customers
102219,340,1,265.0824377,1,1,4,114,Big Spenders
102239,301,1,494.8474614,1,1,5,115,Big Spenders
102255,143,1,38.8443424,3,1,1,311,Others
102270,139,1,126.8524235,4,1,2,412,Recent Customers
102279,39,1,464.7060263,5,1,5,515,Recent Customers
102286,242,1,387.5344626,2,1,5,215,Big Spenders
102342,359,1,294.7045642,1,1,4,114,Big Spenders
102357,126,1,112.5406861,4,1,2,412,Recent Customers
102369,286,1,288.7345619,2,1,4,214,Big Spenders
102405,63,1,84.57085447,5,1,2,512,Recent Customers
102409,306,1,60.50317586,1,1,1,111,At Risk
102410,244,1,397.3347635,2,1,5,215,Big Spenders
102417,180,1,153.2371548,3,1,3,313,Others
102444,146,1,146.7478345,3,1,3,313,Others
102453,163,1,146.3499022,3,1,3,313,Others
102470,55,1,76.41955418,5,1,2,512,Recent Customers
102521,214,1,51.61893622,3,1,1,311,Others
102536,65,2,235.40246681,5,5,4,554,Champions
102543,317,1,316.6229756,1,1,4,114,Big Spenders
102547,174,1,214.0523385,3,1,3,313,Others
102549,353,1,99.48960807,1,1,2,112,At Risk
102569,184,1,28.50373523,3,1,1,311,Others
102572,277,1,44.28836207,2,1,1,211,At Risk
102616,330,1,427.5501114,1,1,5,115,Big Spenders
102622,63,1,24.44048091,5,1,1,511,Recent Customers
102633,90,1,150.7767507,4,1,3,413,Recent Customers
102636,16,1,317.1286817,5,1,4,514,Recent Customers
102653,321,1,83.33908154,1,1,2,112,At Risk
102679,268,1,123.7025245,2,1,2,212,At Risk
102690,361,1,193.6785231,1,1,3,113,Others
102691,335,2,606.5240751,1,5,5,155,Frequent Buyers
102700,361,1,241.4833012,1,1,4,114,Big Spenders
102708,249,1,156.7114466,2,1,3,213,Others
102710,7,1,289.2736118,5,1,4,514,Recent Customers
102711,238,1,158.7868468,2,1,3,213,Others
102715,48,1,61.06597494,5,1,1,511,Recent Customers
102721,48,2,211.24589581,5,5,3,553,Loyal Customers
102745,28,1,268.5970867,5,1,4,514,Recent Customers
102748,98,1,431.3965568,4,1,5,415,Recent Customers
102750,289,1,42.88277733,2,1,1,211,At Risk
102773,305,1,96.3659818,1,1,2,112,At Risk
102785,299,1,248.9962209,1,1,4,114,Big Spenders
102803,236,1,128.0175854,2,1,2,212,At Risk
102809,113,1,275.9877843,4,1,4,414,Recent Customers
102820,108,1,60.59038621,4,1,1,411,Recent Customers
102823,107,1,20.38421369,4,1,1,411,Recent Customers
102824,329,1,167.1333642,1,1,3,113,Others
102840,118,1,99.64782618,4,1,2,412,Recent Customers
102842,77,1,42.6100395,4,1,1,411,Recent Customers
102854,278,1,174.2783086,2,1,3,213,Others
102860,140,1,350.8913975,4,1,5,415,Recent Customers
102873,231,1,86.73999479,2,1,2,212,At Risk
102877,297,1,111.5716926,1,1,2,112,At Risk
102879,2,1,376.3435769,5,1,5,515,Recent Customers
102919,84,1,147.865055,4,1,3,413,Recent Customers
102932,108,1,121.8950197,4,1,2,412,Recent Customers
102944,341,1,128.7190043,1,1,2,112,At Risk
102945,250,1,272.7081003,2,1,4,214,Big Spenders
102955,323,1,154.5223331,1,1,3,113,Others
102964,127,1,268.2144552,4,1,4,414,Recent Customers
103022,253,1,321.2967742,2,1,4,214,Big Spenders
103028,241,1,40.13542932,2,1,1,211,At Risk
103029,212,1,149.3010044,3,1,3,313,Others
103038,160,1,74.10747918,3,1,1,311,Others
103066,254,1,485.6015167,2,1,5,215,Big Spenders
103074,263,1,300.4531524,2,1,4,214,Big Spenders
103079,77,1,13.35842605,4,1,1,411,Recent Customers
103094,268,1,249.9877107,2,1,4,214,Big Spenders
103106,344,1,59.57117863,1,1,1,111,At Risk
103151,244,1,199.2844428,2,1,3,213,Others
103182,198,2,620.410042,3,5,5,355,Frequent Buyers
103189,94,1,161.0241943,4,1,3,413,Recent Customers
103202,336,1,294.0717889,1,1,4,114,Big Spenders
103205,19,1,319.7020964,5,1,4,514,Recent Customers
103236,282,1,10.39779096,2,1,1,211,At Risk
103240,57,1,167.6595599,5,1,3,513,Recent Customers
103255,139,1,68.92531076,4,1,1,411,Recent Customers
103300,178,1,160.6181399,3,1,3,313,Others
103325,114,1,74.20497383,4,1,1,411,Recent Customers
103326,197,1,81.22946632,3,1,2,312,Others
103366,22,2,115.36517659999998,5,5,2,552,Loyal Customers
103369,133,1,43.8694439,4,1,1,411,Recent Customers
103372,22,1,59.14407357,5,1,1,511,Recent Customers
103376,226,1,32.60964265,2,1,1,211,At Risk
103378,15,1,88.07084609,5,1,2,512,Recent Customers
103384,63,1,177.3038987,5,1,3,513,Recent Customers
103389,217,1,80.73465939,2,1,2,212,At Risk
103395,23,1,168.6594961,5,1,3,513,Recent Customers
103405,74,1,95.16680382,4,1,2,412,Recent Customers
103417,192,1,70.85595005,3,1,1,311,Others
103420,225,1,499.4734551,2,1,5,215,Big Spenders
103438,90,1,79.92692752,4,1,2,412,Recent Customers
103448,326,1,22.6095543,1,1,1,111,At Risk
103450,78,1,76.98249865,4,1,2,412,Recent Customers
103457,149,1,45.03827562,3,1,1,311,Others
103458,348,1,66.08774334,1,1,1,111,At Risk
103469,52,1,339.6965522,5,1,5,515,Recent Customers
103473,42,1,91.51047958,5,1,2,512,Recent Customers
103498,198,1,486.0347499,3,1,5,315,Big Spenders
103499,301,1,176.9728428,1,1,3,113,Others
103541,123,1,331.29215,4,1,4,414,Recent Customers
103570,275,1,35.07345486,2,1,1,211,At Risk
103574,307,1,12.56295246,1,1,1,111,At Risk
103576,156,1,128.3269128,3,1,2,312,Others
103579,43,2,582.8253468,5,5,5,555,Champions
103587,282,1,142.6513813,2,1,3,213,Others
103588,285,1,151.4015201,2,1,3,213,Others
103615,95,1,227.9431775,4,1,4,414,Recent Customers
103632,72,1,172.7721161,4,1,3,413,Recent Customers
103655,113,1,92.16692164,4,1,2,412,Recent Customers
103657,237,1,58.64992024,2,1,1,211,At Risk
103666,2,1,68.42256521,5,1,1,511,Recent Customers
103669,192,1,165.0466694,3,1,3,313,Others
103693,252,1,89.04490292,2,1,2,212,At Risk
103700,150,1,301.692951,3,1,4,314,Big Spenders
103704,230,1,127.5380996,2,1,2,212,At Risk
103709,209,1,84.52925427,3,1,2,312,Others
103710,149,1,67.41500286,3,1,1,311,Others
103719,213,1,174.5492055,3,1,3,313,Others
103737,289,1,401.8177406,2,1,5,215,Big Spenders
103747,296,1,49.56219873,1,1,1,111,At Risk
103772,100,1,356.3591862,4,1,5,415,Recent Customers
103791,126,1,149.5581537,4,1,3,413,Recent Customers
103792,278,1,414.9433652,2,1,5,215,Big Spenders
103806,341,1,217.1358558,1,1,3,113,Others
103821,353,1,210.700964,1,1,3,113,Others
103836,23,1,282.5241252,5,1,4,514,Recent Customers
103852,321,1,157.6179786,1,1,3,113,Others
103868,164,1,223.3539045,3,1,3,313,Others
103871,314,1,77.30857503,1,1,2,112,At Risk
103893,65,1,438.3647238,5,1,5,515,Recent Customers
103914,110,1,185.2463091,4,1,3,413,Recent Customers
103929,216,1,293.4586214,2,1,4,214,Big Spenders
103939,308,1,100.6971945,1,1,2,112,At Risk
103975,76,1,22.09345488,4,1,1,411,Recent Customers
103985,219,1,55.23229963,2,1,1,211,At Risk
103989,147,1,306.9308871,3,1,4,314,Big Spenders
104015,152,1,61.38441033,3,1,1,311,Others
104020,326,1,401.3929076,1,1,5,115,Big Spenders
104025,106,1,423.3005596,4,1,5,415,Recent Customers
104034,281,1,485.1616172,2,1,5,215,Big Spenders
104058,18,1,44.50237019,5,1,1,511,Recent Customers
104063,345,1,250.6566541,1,1,4,114,Big Spenders
104066,294,1,111.0370901,1,1,2,112,At Risk
104082,154,1,442.0660967,3,1,5,315,Big Spenders
104095,174,1,28.85439969,3,1,1,311,Others
104125,32,1,91.92157305,5,1,2,512,Recent Customers
104130,3,1,348.9703085,5,1,5,515,Recent Customers
104133,57,2,620.0558685999999,5,5,5,555,Champions
104145,122,1,63.00561484,4,1,1,411,Recent Customers
104158,233,1,52.29471688,2,1,1,211,At Risk
104159,110,1,162.3569158,4,1,3,413,Recent Customers
104214,305,1,340.1673725,1,1,5,115,Big Spenders
104241,223,1,72.62435512,2,1,1,211,At Risk
104269,108,1,260.0534402,4,1,4,414,Recent Customers
104274,158,1,360.1957185,3,1,5,315,Big Spenders
104280,211,1,473.064336,3,1,5,315,Big Spenders
104285,240,1,457.8030464,2,1,5,215,Big Spenders
104293,124,1,91.57382932,4,1,2,412,Recent Customers
104308,343,1,248.9829469,1,1,4,114,Big Spenders
104313,278,1,205.416087,2,1,3,213,Others
104323,200,1,26.56681014,3,1,1,311,Others
104330,271,1,217.7803524,2,1,3,213,Others
104350,82,1,352.6642565,4,1,5,415,Recent Customers
104370,332,1,415.4349597,1,1,5,115,Big Spenders
104380,152,2,424.8468295,3,5,5,355,Frequent Buyers
104414,241,1,40.07054832,2,1,1,211,At Risk
104422,105,1,160.975147,4,1,3,413,Recent Customers
104427,351,1,233.9388028,1,1,4,114,Big Spenders
104433,64,1,321.4006668,5,1,4,514,Recent Customers
104442,101,1,86.85735495,4,1,2,412,Recent Customers
104447,67,1,33.50542361,5,1,1,511,Recent Customers
104453,101,1,59.15340873,4,1,1,411,Recent Customers
104458,48,1,342.6007585,5,1,5,515,Recent Customers
104489,124,1,59.58725891,4,1,1,411,Recent Customers
104495,193,1,274.1308003,3,1,4,314,Big Spenders
104500,221,1,28.85108409,2,1,1,211,At Risk
104513,354,1,58.94606505,1,1,1,111,At Risk
104515,321,1,190.5805093,1,1,3,113,Others
104521,165,1,119.1318444,3,1,2,312,Others
104542,211,1,46.62006483,3,1,1,311,Others
104549,229,1,117.8029175,2,1,2,212,At Risk
104559,184,1,50.58872126,3,1,1,311,Others
104562,58,1,225.1298726,5,1,4,514,Recent Customers
104580,34,1,280.2018729,5,1,4,514,Recent Customers
104582,69,1,492.9771407,5,1,5,515,Recent Customers
104584,192,1,374.6142344,3,1,5,315,Big Spenders
104588,320,1,175.2815406,1,1,3,113,Others
104592,105,2,403.8138536,4,5,5,455,Champions
104601,334,1,113.1277177,1,1,2,112,At Risk
104602,365,1,207.1168821,1,1,3,113,Others
104603,188,1,418.4328473,3,1,5,315,Big Spenders
104613,21,1,316.9533375,5,1,4,514,Recent Customers
104622,42,1,94.5275691,5,1,2,512,Recent Customers
104625,4,1,226.19426,5,1,4,514,Recent Customers
104651,246,1,240.2357728,2,1,4,214,Big Spenders
104653,352,1,432.4057691,1,1,5,115,Big Spenders
104664,66,1,291.2624759,5,1,4,514,Recent Customers
104672,261,1,331.3984404,2,1,4,214,Big Spenders
104678,330,1,319.6821004,1,1,4,114,Big Spenders
104691,158,1,178.9991347,3,1,3,313,Others
104695,266,1,127.7621264,2,1,2,212,At Risk
104724,270,1,19.26722396,2,1,1,211,At Risk
104733,121,1,218.0160598,4,1,3,413,Recent Customers
104740,33,1,265.979574,5,1,4,514,Recent Customers
104749,359,1,313.3473718,1,1,4,114,Big Spenders
104751,245,1,207.0950221,2,1,3,213,Others
104752,318,1,188.926299,1,1,3,113,Others
104766,301,1,468.746811,1,1,5,115,Big Spenders
104771,235,1,120.9516676,2,1,2,212,At Risk
104773,341,1,219.4676241,1,1,3,113,Others
104774,169,1,92.01278321,3,1,2,312,Others
104787,210,1,299.3690356,3,1,4,314,Big Spenders
104799,44,1,324.5272869,5,1,4,514,Recent Customers
104809,230,1,302.8721392,2,1,4,214,Big Spenders
104812,335,1,124.7603953,1,1,2,112,At Risk
104818,276,1,228.5626782,2,1,4,214,Big Spenders
104821,201,1,378.7352014,3,1,5,315,Big Spenders
104823,224,1,221.3206598,2,1,3,213,Others
104839,198,1,346.3561028,3,1,5,315,Big Spenders
104840,314,1,146.1630165,1,1,3,113,Others
104848,29,1,162.7015198,5,1,3,513,Recent Customers
104858,248,1,187.1538352,2,1,3,213,Others
104873,206,1,64.14939411,3,1,1,311,Others
104877,15,2,490.68561511999997,5,5,5,555,Champions
104883,149,1,78.69298974,3,1,2,312,Others
104885,49,1,486.033688,5,1,5,515,Recent Customers
104890,364,1,213.112048,1,1,3,113,Others
104895,134,1,72.55689054,4,1,1,411,Recent Customers
104914,185,1,27.96786038,3,1,1,311,Others
104923,337,1,400.5751982,1,1,5,115,Big Spenders
104928,199,1,302.3827966,3,1,4,314,Big Spenders
104954,256,1,155.819995,2,1,3,213,Others
105000,237,1,241.9189632,2,1,4,214,Big Spenders
105022,328,1,56.48411636,1,1,1,111,At Risk
105061,158,2,222.76873460000002,3,5,3,353,Frequent Buyers
105068,160,1,30.75756329,3,1,1,311,Others
105095,94,1,194.1818336,4,1,3,413,Recent Customers
105111,51,1,391.8257487,5,1,5,515,Recent Customers
105119,242,1,76.88135589,2,1,2,212,At Risk
105141,15,1,234.6084695,5,1,4,514,Recent Customers
105154,5,1,118.7208663,5,1,2,512,Recent Customers
105166,175,1,127.6644099,3,1,2,312,Others
105169,241,1,233.8574172,2,1,4,214,Big Spenders
105177,316,1,472.2025516,1,1,5,115,Big Spenders
105198,159,1,56.30298916,3,1,1,311,Others
105233,124,1,129.698743,4,1,2,412,Recent Customers
105249,31,1,39.21657585,5,1,1,511,Recent Customers
105279,287,1,177.1835232,2,1,3,213,Others
105281,345,1,62.17178262,1,1,1,111,At Risk
105285,151,1,182.0466384,3,1,3,313,Others
105286,114,1,183.678457,4,1,3,413,Recent Customers
105288,348,1,27.14594425,1,1,1,111,At Risk
105310,267,1,32.70897932,2,1,1,211,At Risk
105311,169,1,83.88511429,3,1,2,312,Others
105323,217,1,121.8056034,2,1,2,212,At Risk
105333,77,1,82.02180111,4,1,2,412,Recent Customers
105336,328,1,146.2914324,1,1,3,113,Others
105343,193,1,78.52949005,3,1,2,312,Others
105347,74,2,294.37590879,4,5,4,454,Champions
105356,95,1,378.4663969,4,1,5,415,Recent Customers
105368,170,1,308.311018,3,1,4,314,Big Spenders
105382,293,1,189.1239172,1,1,3,113,Others
105389,268,1,243.2142378,2,1,4,214,Big Spenders
105401,75,1,408.1656047,4,1,5,415,Recent Customers
105407,167,1,135.6793604,3,1,2,312,Others
105412,123,1,182.5988721,4,1,3,413,Recent Customers
105423,278,1,162.6628883,2,1,3,213,Others
105466,211,2,51.70317876,3,5,1,351,Frequent Buyers
105472,237,1,89.07959284,2,1,2,212,At Risk
105490,230,1,127.6173902,2,1,2,212,At Risk
105496,280,1,92.04453805,2,1,2,212,At Risk
105504,127,1,327.0363971,4,1,4,414,Recent Customers
105507,211,1,66.70261109,3,1,1,311,Others
105509,131,1,56.64910856,4,1,1,411,Recent Customers
105535,77,1,53.89049365,4,1,1,411,Recent Customers
105537,284,1,226.959122,2,1,4,214,Big Spenders
105543,115,1,136.8395466,4,1,2,412,Recent Customers
105548,244,1,244.9462854,2,1,4,214,Big Spenders
105566,142,1,233.4920293,4,1,4,414,Recent Customers
105574,174,1,51.87943823,3,1,1,311,Others
105623,299,1,342.7357752,1,1,5,115,Big Spenders
105627,79,2,326.71929542,4,5,4,454,Champions
105638,298,1,95.52277394,1,1,2,112,At Risk
105674,249,1,167.5860004,2,1,3,213,Others
105707,59,1,488.123442,5,1,5,515,Recent Customers
105711,325,1,78.67547542,1,1,2,112,At Risk
105712,80,1,413.0361402,4,1,5,415,Recent Customers
105725,135,1,165.7819092,4,1,3,413,Recent Customers
105746,7,1,113.5393717,5,1,2,512,Recent Customers
105760,130,1,138.5605848,4,1,2,412,Recent Customers
105766,237,1,426.2886962,2,1,5,215,Big Spenders
105768,133,1,109.3265307,4,1,2,412,Recent Customers
105771,362,1,58.93900843,1,1,1,111,At Risk
105773,340,1,300.5264135,1,1,4,114,Big Spenders
105774,24,2,269.5606538,5,5,4,554,Champions
105778,136,1,342.8971443,4,1,5,415,Recent Customers
105785,161,1,45.03374399,3,1,1,311,Others
105853,285,1,300.5814231,2,1,4,214,Big Spenders
105877,203,1,134.8494374,3,1,2,312,Others
105890,243,1,263.8858383,2,1,4,214,Big Spenders
105895,350,1,313.6256561,1,1,4,114,Big Spenders
105919,12,1,79.37088115,5,1,2,512,Recent Customers
105931,273,1,162.048352,2,1,3,213,Others
105936,196,1,65.02102018,3,1,1,311,Others
105943,246,1,19.51917562,2,1,1,211,At Risk
105967,263,1,65.05010072,2,1,1,211,At Risk
105975,294,2,457.50517048,1,5,5,155,Frequent Buyers
105977,124,1,335.8523182,4,1,4,414,Recent Customers
105978,57,1,156.8866029,5,1,3,513,Recent Customers
105990,275,1,89.99278077,2,1,2,212,At Risk
106003,54,1,103.9449027,5,1,2,512,Recent Customers
106019,282,1,79.46167198,2,1,2,212,At Risk
106061,277,1,125.5122775,2,1,2,212,At Risk
106064,58,2,459.20147379,5,5,5,555,Champions
106068,123,1,280.8419561,4,1,4,414,Recent Customers
106082,39,1,488.9320582,5,1,5,515,Recent Customers
106096,61,1,34.03772978,5,1,1,511,Recent Customers
106102,339,1,433.2149121,1,1,5,115,Big Spenders
106103,158,1,76.52452633,3,1,2,312,Others
106112,37,1,81.98749793,5,1,2,512,Recent Customers
106115,197,1,432.5047271,3,1,5,315,Big Spenders
106133,128,2,421.2518436,4,5,5,455,Champions
106136,333,1,141.7302049,1,1,3,113,Others
106142,96,1,225.4575471,4,1,4,414,Recent Customers
106143,36,1,191.3324946,5,1,3,513,Recent Customers
106155,363,1,334.9714646,1,1,4,114,Big Spenders
106170,318,1,222.8668391,1,1,3,113,Others
106181,7,2,422.18248822,5,5,5,555,Champions
106185,17,2,306.8560587,5,5,4,554,Champions
106200,349,1,142.4843558,1,1,3,113,Others
106202,119,1,23.21766601,4,1,1,411,Recent Customers
106209,32,1,86.91021563,5,1,2,512,Recent Customers
106211,74,1,46.87738541,4,1,1,411,Recent Customers
106231,127,1,195.0255553,4,1,3,413,Recent Customers
106251,87,2,596.0436091,4,5,5,455,Champions
106252,160,1,43.70648384,3,1,1,311,Others
106307,142,1,351.3162861,4,1,5,415,Recent Customers
106309,321,1,264.0266831,1,1,4,114,Big Spenders
106318,228,1,172.5035181,2,1,3,213,Others
106325,85,1,104.9992207,4,1,2,412,Recent Customers
106330,108,1,78.03531136,4,1,2,412,Recent Customers
106341,129,1,358.8798278,4,1,5,415,Recent Customers
106346,131,1,288.3932897,4,1,4,414,Recent Customers
106356,321,1,137.1753939,1,1,2,112,At Risk
106367,274,1,66.75351873,2,1,1,211,At Risk
106386,301,1,153.1188376,1,1,3,113,Others
106405,255,1,92.99506382,2,1,2,212,At Risk
106416,359,1,168.7312142,1,1,3,113,Others
106433,313,1,18.28229302,1,1,1,111,At Risk
106458,308,1,75.1582656,1,1,1,111,At Risk
106469,309,1,360.5230184,1,1,5,115,Big Spenders
106474,213,1,273.2041626,3,1,4,314,Big Spenders
106476,291,1,393.9820075,1,1,5,115,Big Spenders
106478,298,1,361.8778726,1,1,5,115,Big Spenders
106480,200,1,83.20833386,3,1,2,312,Others
106482,3,1,263.2632489,5,1,4,514,Recent Customers
106497,125,1,37.73466346,4,1,1,411,Recent Customers
106507,129,1,17.93667935,4,1,1,411,Recent Customers
106525,73,1,487.8610394,4,1,5,415,Recent Customers
106529,365,1,109.5401174,1,1,2,112,At Risk
106565,45,1,38.28685125,5,1,1,511,Recent Customers
106575,154,1,102.5373511,3,1,2,312,Others
106618,311,1,347.4633734,1,1,5,115,Big Spenders
106625,171,1,36.6200039,3,1,1,311,Others
106643,291,1,406.7684791,1,1,5,115,Big Spenders
106650,179,1,85.20763556,3,1,2,312,Others
106667,320,1,254.977604,1,1,4,114,Big Spenders
106687,318,1,212.2396506,1,1,3,113,Others
106703,103,1,105.2011935,4,1,2,412,Recent Customers
106713,345,1,64.10994518,1,1,1,111,At Risk
106730,266,1,96.11100423,2,1,2,212,At Risk
106771,205,1,248.4649192,3,1,4,314,Big Spenders
106842,177,1,29.63098694,3,1,1,311,Others
106873,65,1,255.2115859,5,1,4,514,Recent Customers
106874,87,1,255.4274993,4,1,4,414,Recent Customers
106877,359,1,381.3384966,1,1,5,115,Big Spenders
106907,201,2,211.96232671,3,5,3,353,Frequent Buyers
106917,67,1,342.4709912,5,1,5,515,Recent Customers
106934,277,1,42.09151121,2,1,1,211,At Risk
106935,23,1,358.6243215,5,1,5,515,Recent Customers
106936,14,1,73.09006617,5,1,1,511,Recent Customers
106941,281,1,69.05260216,2,1,1,211,At Risk
106951,274,1,190.6798332,2,1,3,213,Others
106967,170,1,496.1579143,3,1,5,315,Big Spenders
106968,21,1,236.4504388,5,1,4,514,Recent Customers
106971,205,1,499.3240926,3,1,5,315,Big Spenders
106991,202,1,442.1048336,3,1,5,315,Big Spenders
107003,314,1,366.4133872,1,1,5,115,Big Spenders
107013,159,1,238.5133076,3,1,4,314,Big Spenders
107061,158,1,360.0716763,3,1,5,315,Big Spenders
107077,83,1,58.48845371,4,1,1,411,Recent Customers
107082,159,1,446.3541961,3,1,5,315,Big Spenders
107101,48,1,45.45327736,5,1,1,511,Recent Customers
107118,278,1,90.53922973,2,1,2,212,At Risk
107123,99,1,191.728689,4,1,3,413,Recent Customers
107127,66,1,326.2400078,5,1,4,514,Recent Customers
107153,233,1,179.845376,2,1,3,213,Others
107193,10,1,72.60076271,5,1,1,511,Recent Customers
107197,25,1,91.19571775,5,1,2,512,Recent Customers
107205,62,1,25.56324103,5,1,1,511,Recent Customers
107235,280,1,301.5979885,2,1,4,214,Big Spenders
107236,62,1,75.56394185,5,1,1,511,Recent Customers
107261,178,1,121.9460737,3,1,2,312,Others
